wave(um) flux(mJy) ABmag
6.0767 5.342207e-05 27.081
6.0774 5.392922e-05 27.070
6.0781 5.403115e-05 27.068
6.0788 5.395815e-05 27.070
6.0795 5.431516e-05 27.063
6.0802 5.426609e-05 27.064
6.0809 5.381125e-05 27.073
6.0816 5.405091e-05 27.068
6.0823 5.427439e-05 27.064
6.0830 5.444372e-05 27.060
6.0837 5.511314e-05 27.047
6.0844 5.513708e-05 27.046
6.0851 5.503048e-05 27.048
6.0858 5.553091e-05 27.039
6.0865 5.570377e-05 27.035
6.0872 5.560439e-05 27.037
6.0879 5.587883e-05 27.032
6.0886 5.577365e-05 27.034
6.0893 5.556968e-05 27.038
6.0900 5.596683e-05 27.030
6.0907 5.576446e-05 27.034
6.0914 5.547824e-05 27.040
6.0921 5.591330e-05 27.031
6.0928 5.605806e-05 27.028
6.0935 5.607644e-05 27.028
6.0942 5.659741e-05 27.018
6.0949 5.662616e-05 27.017
6.0956 5.659403e-05 27.018
6.0963 5.684475e-05 27.013
6.0970 5.655212e-05 27.019
6.0977 5.609592e-05 27.028
6.0984 5.634787e-05 27.023
6.0991 5.667039e-05 27.017
6.0998 5.673094e-05 27.015
6.1005 5.710399e-05 27.008
6.1012 5.699070e-05 27.010
6.1019 5.651388e-05 27.020
6.1026 5.659880e-05 27.018
6.1033 5.651992e-05 27.019
6.1040 5.646850e-05 27.020
6.1047 5.698503e-05 27.011
6.1054 5.700360e-05 27.010
6.1061 5.671489e-05 27.016
6.1068 5.698067e-05 27.011
6.1075 5.692755e-05 27.012
6.1082 5.659778e-05 27.018
6.1089 5.668971e-05 27.016
6.1096 5.641067e-05 27.022
6.1103 5.606515e-05 27.028
6.1110 5.642269e-05 27.021
6.1117 5.639676e-05 27.022
6.1124 5.605443e-05 27.028
6.1131 5.617474e-05 27.026
6.1138 5.586491e-05 27.032
6.1145 5.532468e-05 27.043
6.1152 5.550774e-05 27.039
6.1159 5.530919e-05 27.043
6.1166 5.487930e-05 27.051
6.1173 5.495311e-05 27.050
6.1180 5.465042e-05 27.056
6.1187 5.416681e-05 27.066
6.1194 5.412453e-05 27.067
6.1201 5.361272e-05 27.077
6.1208 5.281075e-05 27.093
6.1215 5.259913e-05 27.098
6.1222 5.200362e-05 27.110
6.1229 5.087793e-05 27.134
6.1236 5.058131e-05 27.140
6.1243 4.980070e-05 27.157
6.1250 4.923133e-05 27.169
6.1257 4.980477e-05 27.157
6.1264 5.056870e-05 27.140
6.1271 5.120112e-05 27.127
6.1278 5.231179e-05 27.104
6.1285 5.280569e-05 27.093
6.1292 5.282716e-05 27.093
6.1299 5.352891e-05 27.079
6.1306 5.393478e-05 27.070
6.1313 5.418239e-05 27.065
6.1320 5.486751e-05 27.052
6.1327 5.507129e-05 27.048
6.1334 5.493073e-05 27.050
6.1341 5.525003e-05 27.044
6.1348 5.530237e-05 27.043
6.1355 5.521674e-05 27.045
6.1362 5.569151e-05 27.036
6.1369 5.587451e-05 27.032
6.1376 5.581850e-05 27.033
6.1383 5.612342e-05 27.027
6.1390 5.594139e-05 27.031
6.1397 5.563951e-05 27.037
6.1404 5.590747e-05 27.031
6.1411 5.577322e-05 27.034
6.1418 5.550196e-05 27.039
6.1425 5.590722e-05 27.031
6.1432 5.602163e-05 27.029
6.1439 5.597712e-05 27.030
6.1446 5.647097e-05 27.020
6.1453 5.645146e-05 27.021
6.1460 5.627098e-05 27.024
6.1467 5.657491e-05 27.018
6.1474 5.638093e-05 27.022
6.1481 5.623519e-05 27.025
6.1488 5.671070e-05 27.016
6.1495 5.667756e-05 27.016
6.1502 5.636462e-05 27.022
6.1509 5.655425e-05 27.019
6.1516 5.638514e-05 27.022
6.1523 5.613414e-05 27.027
6.1530 5.649531e-05 27.020
6.1537 5.640270e-05 27.022
6.1544 5.604843e-05 27.029
6.1551 5.631731e-05 27.023
6.1558 5.633086e-05 27.023
6.1565 5.611355e-05 27.027
6.1572 5.646805e-05 27.020
6.1579 5.644729e-05 27.021
6.1586 5.624113e-05 27.025
6.1593 5.664038e-05 27.017
6.1600 5.657714e-05 27.018
6.1607 5.623313e-05 27.025
6.1614 5.640642e-05 27.022
6.1621 5.592626e-05 27.031
6.1628 5.518673e-05 27.045
6.1635 5.489149e-05 27.051
6.1642 5.429755e-05 27.063
6.1649 5.413604e-05 27.066
6.1656 5.486380e-05 27.052
6.1663 5.521664e-05 27.045
6.1670 5.534919e-05 27.042
6.1677 5.586409e-05 27.032
6.1684 5.599226e-05 27.030
6.1691 5.583003e-05 27.033
6.1698 5.622910e-05 27.025
6.1705 5.627640e-05 27.024
6.1712 5.615795e-05 27.026
6.1719 5.650330e-05 27.020
6.1726 5.620435e-05 27.026
6.1733 5.575438e-05 27.034
6.1740 5.600921e-05 27.029
6.1747 5.593736e-05 27.031
6.1754 5.552312e-05 27.039
6.1761 5.553328e-05 27.039
6.1768 5.537806e-05 27.042
6.1775 5.525766e-05 27.044
6.1782 5.580517e-05 27.033
6.1789 5.587406e-05 27.032
6.1796 5.577813e-05 27.034
6.1803 5.622021e-05 27.025
6.1810 5.617791e-05 27.026
6.1817 5.589550e-05 27.032
6.1824 5.616141e-05 27.026
6.1831 5.604195e-05 27.029
6.1838 5.581801e-05 27.033
6.1845 5.615101e-05 27.027
6.1852 5.583460e-05 27.033
6.1859 5.527728e-05 27.044
6.1866 5.545708e-05 27.040
6.1873 5.537947e-05 27.042
6.1880 5.519208e-05 27.045
6.1887 5.552337e-05 27.039
6.1894 5.542074e-05 27.041
6.1901 5.506758e-05 27.048
6.1908 5.533117e-05 27.043
6.1915 5.519760e-05 27.045
6.1922 5.474570e-05 27.054
6.1929 5.492129e-05 27.051
6.1936 5.475204e-05 27.054
6.1943 5.436353e-05 27.062
6.1950 5.458006e-05 27.057
6.1957 5.434965e-05 27.062
6.1964 5.383389e-05 27.072
6.1971 5.382653e-05 27.073
6.1978 5.332553e-05 27.083
6.1985 5.267481e-05 27.096
6.1992 5.260536e-05 27.097
6.1999 5.195467e-05 27.111
6.2006 5.109738e-05 27.129
6.2013 5.047073e-05 27.142
6.2020 4.959705e-05 27.161
6.2027 4.877532e-05 27.179
6.2034 4.882864e-05 27.178
6.2041 4.899564e-05 27.175
6.2048 4.957498e-05 27.162
6.2055 5.055857e-05 27.141
6.2062 5.099766e-05 27.131
6.2069 5.127629e-05 27.125
6.2076 5.216564e-05 27.107
6.2083 5.275182e-05 27.094
6.2090 5.303179e-05 27.089
6.2097 5.390723e-05 27.071
6.2104 5.405926e-05 27.068
6.2111 5.393964e-05 27.070
6.2118 5.459346e-05 27.057
6.2125 5.479884e-05 27.053
6.2132 5.469292e-05 27.055
6.2139 5.517326e-05 27.046
6.2146 5.526295e-05 27.044
6.2153 5.515229e-05 27.046
6.2160 5.558463e-05 27.038
6.2167 5.559439e-05 27.037
6.2174 5.548847e-05 27.039
6.2181 5.605482e-05 27.028
6.2188 5.617405e-05 27.026
6.2195 5.619151e-05 27.026
6.2202 5.674945e-05 27.015
6.2209 5.674649e-05 27.015
6.2216 5.647001e-05 27.020
6.2223 5.664237e-05 27.017
6.2230 5.640078e-05 27.022
6.2237 5.617059e-05 27.026
6.2244 5.658551e-05 27.018
6.2251 5.666096e-05 27.017
6.2258 5.656131e-05 27.019
6.2265 5.701442e-05 27.010
6.2272 5.708063e-05 27.009
6.2279 5.684533e-05 27.013
6.2286 5.704538e-05 27.009
6.2293 5.697706e-05 27.011
6.2300 5.683827e-05 27.013
6.2307 5.724426e-05 27.006
6.2314 5.723512e-05 27.006
6.2321 5.706057e-05 27.009
6.2328 5.738294e-05 27.003
6.2335 5.733853e-05 27.004
6.2342 5.716460e-05 27.007
6.2349 5.752894e-05 27.000
6.2356 5.736785e-05 27.003
6.2363 5.696204e-05 27.011
6.2370 5.701868e-05 27.010
6.2377 5.673535e-05 27.015
6.2384 5.655526e-05 27.019
6.2391 5.710860e-05 27.008
6.2398 5.723069e-05 27.006
6.2405 5.718936e-05 27.007
6.2412 5.764009e-05 26.998
6.2419 5.754843e-05 27.000
6.2426 5.725549e-05 27.005
6.2433 5.748784e-05 27.001
6.2440 5.731739e-05 27.004
6.2447 5.709476e-05 27.009
6.2454 5.737333e-05 27.003
6.2461 5.717255e-05 27.007
6.2468 5.680146e-05 27.014
6.2475 5.678716e-05 27.014
6.2482 5.647128e-05 27.020
6.2489 5.627891e-05 27.024
6.2496 5.682131e-05 27.014
6.2503 5.698135e-05 27.011
6.2510 5.685012e-05 27.013
6.2517 5.718969e-05 27.007
6.2524 5.713315e-05 27.008
6.2531 5.691719e-05 27.012
6.2538 5.721871e-05 27.006
6.2545 5.719745e-05 27.007
6.2552 5.702612e-05 27.010
6.2559 5.748024e-05 27.001
6.2566 5.739957e-05 27.003
6.2573 5.701499e-05 27.010
6.2580 5.710463e-05 27.008
6.2587 5.666500e-05 27.017
6.2594 5.627194e-05 27.024
6.2601 5.654573e-05 27.019
6.2608 5.626532e-05 27.024
6.2615 5.585561e-05 27.032
6.2622 5.620758e-05 27.026
6.2629 5.600976e-05 27.029
6.2636 5.572940e-05 27.035
6.2643 5.630204e-05 27.024
6.2650 5.628206e-05 27.024
6.2657 5.578353e-05 27.034
6.2664 5.568642e-05 27.036
6.2671 5.529246e-05 27.043
6.2678 5.487677e-05 27.052
6.2685 5.499251e-05 27.049
6.2692 5.501937e-05 27.049
6.2699 5.539324e-05 27.041
6.2706 5.598029e-05 27.030
6.2713 5.556423e-05 27.038
6.2720 5.501756e-05 27.049
6.2727 5.498216e-05 27.049
6.2734 5.450128e-05 27.059
6.2741 5.373709e-05 27.074
6.2748 5.375618e-05 27.074
6.2755 5.385289e-05 27.072
6.2762 5.416886e-05 27.066
6.2769 5.478341e-05 27.053
6.2776 5.505258e-05 27.048
6.2783 5.502307e-05 27.049
6.2790 5.555527e-05 27.038
6.2797 5.539690e-05 27.041
6.2804 5.483297e-05 27.052
6.2811 5.475309e-05 27.054
6.2818 5.448405e-05 27.059
6.2825 5.424192e-05 27.064
6.2832 5.455488e-05 27.058
6.2839 5.419525e-05 27.065
6.2846 5.362306e-05 27.077
6.2853 5.348409e-05 27.079
6.2860 5.279481e-05 27.094
6.2867 5.253681e-05 27.099
6.2874 5.310160e-05 27.087
6.2881 5.356649e-05 27.078
6.2888 5.327353e-05 27.084
6.2895 5.337898e-05 27.082
6.2902 5.281098e-05 27.093
6.2909 5.218119e-05 27.106
6.2916 5.185349e-05 27.113
6.2923 5.122183e-05 27.126
6.2930 5.088734e-05 27.133
6.2937 5.139951e-05 27.123
6.2944 5.153992e-05 27.120
6.2951 5.210347e-05 27.108
6.2958 5.356628e-05 27.078
6.2965 5.447415e-05 27.060
6.2972 5.439217e-05 27.061
6.2979 5.428277e-05 27.063
6.2986 5.337659e-05 27.082
6.2993 5.256381e-05 27.098
6.3000 5.225582e-05 27.105
6.3007 5.189524e-05 27.112
6.3014 5.186578e-05 27.113
6.3021 5.233843e-05 27.103
6.3028 5.183501e-05 27.113
6.3035 5.131929e-05 27.124
6.3042 5.180707e-05 27.114
6.3049 5.192029e-05 27.112
6.3056 5.128035e-05 27.125
6.3063 5.062749e-05 27.139
6.3070 4.971636e-05 27.159
6.3077 4.899759e-05 27.175
6.3084 4.855834e-05 27.184
6.3091 4.770190e-05 27.204
6.3098 4.725270e-05 27.214
6.3105 4.758273e-05 27.206
6.3112 4.821827e-05 27.192
6.3119 4.898433e-05 27.175
6.3126 5.045390e-05 27.143
6.3133 5.135370e-05 27.124
6.3140 5.201058e-05 27.110
6.3147 5.306417e-05 27.088
6.3154 5.330162e-05 27.083
6.3161 5.318332e-05 27.086
6.3168 5.384573e-05 27.072
6.3175 5.443274e-05 27.060
6.3182 5.482201e-05 27.053
6.3189 5.590123e-05 27.031
6.3196 5.640337e-05 27.022
6.3203 5.675232e-05 27.015
6.3210 5.752120e-05 27.000
6.3217 5.767222e-05 26.998
6.3224 5.782423e-05 26.995
6.3231 5.843389e-05 26.983
6.3238 5.859608e-05 26.980
6.3245 5.859998e-05 26.980
6.3252 5.916234e-05 26.970
6.3259 5.943883e-05 26.965
6.3266 5.943789e-05 26.965
6.3273 5.973566e-05 26.959
6.3280 5.934290e-05 26.967
6.3287 5.883352e-05 26.976
6.3294 5.909454e-05 26.971
6.3301 5.896529e-05 26.974
6.3308 5.889644e-05 26.975
6.3315 5.953228e-05 26.963
6.3322 5.968446e-05 26.960
6.3329 5.976993e-05 26.959
6.3336 6.017221e-05 26.952
6.3343 5.986233e-05 26.957
6.3350 5.937097e-05 26.966
6.3357 5.948466e-05 26.964
6.3364 5.910530e-05 26.971
6.3371 5.870869e-05 26.978
6.3378 5.923519e-05 26.969
6.3385 5.919387e-05 26.969
6.3392 5.907466e-05 26.971
6.3399 5.933904e-05 26.967
6.3406 5.894943e-05 26.974
6.3413 5.812738e-05 26.989
6.3420 5.827362e-05 26.986
6.3427 5.894917e-05 26.974
6.3434 6.196027e-05 26.920
6.3441 6.892159e-05 26.804
6.3448 7.936606e-05 26.651
6.3455 9.352762e-05 26.473
6.3462 1.106192e-04 26.290
6.3469 1.267264e-04 26.143
6.3476 1.382575e-04 26.048
6.3483 1.425399e-04 26.015
6.3490 1.376403e-04 26.053
6.3497 1.251641e-04 26.156
6.3504 1.090018e-04 26.306
6.3511 9.218964e-05 26.488
6.3518 7.834057e-05 26.665
6.3525 6.910875e-05 26.801
6.3532 6.318108e-05 26.899
6.3539 5.960161e-05 26.962
6.3546 5.789401e-05 26.993
6.3553 5.638367e-05 27.022
6.3560 5.532511e-05 27.043
6.3567 5.597793e-05 27.030
6.3574 5.636290e-05 27.023
6.3581 5.671516e-05 27.016
6.3588 5.723121e-05 27.006
6.3595 5.676427e-05 27.015
6.3602 5.555897e-05 27.038
6.3609 5.497687e-05 27.050
6.3616 5.468738e-05 27.055
6.3623 5.516227e-05 27.046
6.3630 5.642831e-05 27.021
6.3637 5.667116e-05 27.017
6.3644 5.619261e-05 27.026
6.3651 5.592820e-05 27.031
6.3658 5.553854e-05 27.039
6.3665 5.571588e-05 27.035
6.3672 5.641347e-05 27.022
6.3679 5.649314e-05 27.020
6.3686 5.574160e-05 27.035
6.3693 5.581914e-05 27.033
6.3700 5.581151e-05 27.033
6.3707 5.643326e-05 27.021
6.3714 5.760597e-05 26.999
6.3721 5.804212e-05 26.991
6.3728 5.786816e-05 26.994
6.3735 5.744501e-05 27.002
6.3742 5.658429e-05 27.018
6.3749 5.602582e-05 27.029
6.3756 5.664863e-05 27.017
6.3763 5.696284e-05 27.011
6.3770 5.715813e-05 27.007
6.3777 5.759775e-05 26.999
6.3784 5.778893e-05 26.995
6.3791 5.812779e-05 26.989
6.3798 5.845638e-05 26.983
6.3805 5.761745e-05 26.999
6.3812 5.629586e-05 27.024
6.3819 5.552555e-05 27.039
6.3826 5.503442e-05 27.048
6.3833 5.490395e-05 27.051
6.3840 5.607295e-05 27.028
6.3847 5.669478e-05 27.016
6.3854 5.690184e-05 27.012
6.3861 5.709281e-05 27.009
6.3868 5.659660e-05 27.018
6.3875 5.601148e-05 27.029
6.3882 5.583673e-05 27.033
6.3889 5.521987e-05 27.045
6.3896 5.429019e-05 27.063
6.3903 5.393576e-05 27.070
6.3910 5.381922e-05 27.073
6.3917 5.412326e-05 27.067
6.3924 5.529191e-05 27.043
6.3931 5.545788e-05 27.040
6.3938 5.523988e-05 27.044
6.3945 5.518071e-05 27.046
6.3952 5.485919e-05 27.052
6.3959 5.525415e-05 27.044
6.3966 5.622046e-05 27.025
6.3973 5.679046e-05 27.014
6.3980 5.659492e-05 27.018
6.3987 5.653252e-05 27.019
6.3994 5.586702e-05 27.032
6.4001 5.528291e-05 27.044
6.4008 5.529221e-05 27.043
6.4015 5.479068e-05 27.053
6.4022 5.454470e-05 27.058
6.4029 5.495546e-05 27.050
6.4036 5.476794e-05 27.054
6.4043 5.437833e-05 27.061
6.4050 5.452421e-05 27.059
6.4057 5.400730e-05 27.069
6.4064 5.318969e-05 27.085
6.4071 5.310332e-05 27.087
6.4078 5.308570e-05 27.088
6.4085 5.356103e-05 27.078
6.4092 5.447993e-05 27.059
6.4099 5.523541e-05 27.044
6.4106 5.594255e-05 27.031
6.4113 5.669952e-05 27.016
6.4120 5.656809e-05 27.019
6.4127 5.607070e-05 27.028
6.4134 5.611326e-05 27.027
6.4141 5.573400e-05 27.035
6.4148 5.518590e-05 27.045
6.4155 5.526219e-05 27.044
6.4162 5.477584e-05 27.054
6.4169 5.427862e-05 27.063
6.4176 5.436676e-05 27.062
6.4183 5.427220e-05 27.064
6.4190 5.427355e-05 27.064
6.4197 5.435560e-05 27.062
6.4204 5.375670e-05 27.074
6.4211 5.302520e-05 27.089
6.4218 5.307478e-05 27.088
6.4225 5.309510e-05 27.087
6.4232 5.374212e-05 27.074
6.4239 5.486740e-05 27.052
6.4246 5.567299e-05 27.036
6.4253 5.640466e-05 27.022
6.4260 5.706574e-05 27.009
6.4267 5.684418e-05 27.013
6.4274 5.641411e-05 27.022
6.4281 5.626168e-05 27.024
6.4288 5.584264e-05 27.033
6.4295 5.553657e-05 27.039
6.4302 5.623882e-05 27.025
6.4309 5.657119e-05 27.019
6.4316 5.663052e-05 27.017
6.4323 5.716074e-05 27.007
6.4330 5.720331e-05 27.006
6.4337 5.697482e-05 27.011
6.4344 5.718893e-05 27.007
6.4351 5.686900e-05 27.013
6.4358 5.566560e-05 27.036
6.4365 5.588525e-05 27.032
6.4372 5.582923e-05 27.033
6.4379 5.582160e-05 27.033
6.4386 5.656134e-05 27.019
6.4393 5.684171e-05 27.013
6.4400 5.682114e-05 27.014
6.4407 5.713978e-05 27.008
6.4414 5.691520e-05 27.012
6.4421 5.648176e-05 27.020
6.4428 5.652185e-05 27.019
6.4435 5.622361e-05 27.025
6.4442 5.591215e-05 27.031
6.4449 5.621953e-05 27.025
6.4456 5.595960e-05 27.030
6.4463 5.561342e-05 27.037
6.4470 5.558356e-05 27.038
6.4477 5.486328e-05 27.052
6.4484 5.428401e-05 27.063
6.4491 5.441708e-05 27.061
6.4498 5.420854e-05 27.065
6.4505 5.406744e-05 27.068
6.4512 5.430017e-05 27.063
6.4519 5.382545e-05 27.073
6.4526 5.359778e-05 27.077
6.4533 5.395467e-05 27.070
6.4540 5.417919e-05 27.065
6.4547 5.469306e-05 27.055
6.4554 5.594023e-05 27.031
6.4561 5.760967e-05 26.999
6.4568 6.123325e-05 26.933
6.4575 6.692513e-05 26.836
6.4582 7.333304e-05 26.737
6.4589 7.948312e-05 26.649
6.4596 8.452167e-05 26.583
6.4603 8.641546e-05 26.559
6.4610 8.508651e-05 26.575
6.4617 8.113925e-05 26.627
6.4624 7.502880e-05 26.712
6.4631 6.866504e-05 26.808
6.4638 6.352841e-05 26.893
6.4645 5.923015e-05 26.969
6.4652 5.633108e-05 27.023
6.4659 5.535768e-05 27.042
6.4666 5.490280e-05 27.051
6.4673 5.474392e-05 27.054
6.4680 5.513384e-05 27.046
6.4687 5.518546e-05 27.045
6.4694 5.497817e-05 27.050
6.4701 5.542975e-05 27.041
6.4708 5.542192e-05 27.041
6.4715 5.542291e-05 27.041
6.4722 5.592214e-05 27.031
6.4729 5.608155e-05 27.028
6.4736 5.607934e-05 27.028
6.4743 5.665101e-05 27.017
6.4750 5.695734e-05 27.011
6.4757 5.715718e-05 27.007
6.4764 5.767245e-05 26.998
6.4771 5.751183e-05 27.001
6.4778 5.715088e-05 27.007
6.4785 5.712378e-05 27.008
6.4792 5.689980e-05 27.012
6.4799 5.675364e-05 27.015
6.4806 5.713649e-05 27.008
6.4813 5.666990e-05 27.017
6.4820 5.625275e-05 27.025
6.4827 5.622558e-05 27.025
6.4834 5.605724e-05 27.028
6.4841 5.624655e-05 27.025
6.4848 5.703353e-05 27.010
6.4855 5.748244e-05 27.001
6.4862 5.771302e-05 26.997
6.4869 5.817461e-05 26.988
6.4876 5.805628e-05 26.990
6.4883 5.790923e-05 26.993
6.4890 5.838288e-05 26.984
6.4897 5.830619e-05 26.986
6.4904 5.809890e-05 26.990
6.4911 5.815224e-05 26.989
6.4918 5.774929e-05 26.996
6.4925 5.713196e-05 27.008
6.4932 5.691368e-05 27.012
6.4939 5.640423e-05 27.022
6.4946 5.578659e-05 27.034
6.4953 5.605158e-05 27.029
6.4960 5.588283e-05 27.032
6.4967 5.614125e-05 27.027
6.4974 5.649213e-05 27.020
6.4981 5.595639e-05 27.030
6.4988 5.542477e-05 27.041
6.4995 5.561156e-05 27.037
6.5002 5.549194e-05 27.039
6.5009 5.550685e-05 27.039
6.5016 5.603792e-05 27.029
6.5023 5.585070e-05 27.032
6.5030 5.569596e-05 27.035
6.5037 5.583159e-05 27.033
6.5044 5.554407e-05 27.038
6.5051 5.507788e-05 27.048
6.5058 5.485908e-05 27.052
6.5065 5.404269e-05 27.068
6.5072 5.329419e-05 27.083
6.5079 5.335348e-05 27.082
6.5086 5.318435e-05 27.086
6.5093 5.324154e-05 27.084
6.5100 5.354595e-05 27.078
6.5170 5.635773e-05 27.023
6.5310 5.622339e-05 27.025
6.5450 5.638980e-05 27.022
6.5590 5.595956e-05 27.030
6.5730 5.581855e-05 27.033
6.5870 5.565388e-05 27.036
6.6010 5.594828e-05 27.031
6.6150 5.546800e-05 27.040
6.6290 5.601660e-05 27.029
6.6298 5.601823e-05 27.029
6.6306 5.601988e-05 27.029
6.6314 5.602154e-05 27.029
6.6323 5.602322e-05 27.029
6.6331 5.602498e-05 27.029
6.6339 5.602669e-05 27.029
6.6347 5.602845e-05 27.029
6.6355 5.603022e-05 27.029
6.6363 5.603200e-05 27.029
6.6372 5.603382e-05 27.029
6.6380 5.603565e-05 27.029
6.6388 5.603748e-05 27.029
6.6396 5.603938e-05 27.029
6.6404 5.604129e-05 27.029
6.6412 5.604321e-05 27.029
6.6421 5.604513e-05 27.029
6.6429 5.604712e-05 27.029
6.6430 5.604742e-05 27.029
6.6438 5.602264e-05 27.029
6.6446 5.599788e-05 27.030
6.6454 5.597325e-05 27.030
6.6463 5.594866e-05 27.031
6.6471 5.592410e-05 27.031
6.6479 5.589966e-05 27.031
6.6487 5.587525e-05 27.032
6.6495 5.585091e-05 27.032
6.6503 5.582664e-05 27.033
6.6512 5.580241e-05 27.033
6.6520 5.577830e-05 27.034
6.6528 5.575421e-05 27.034
6.6536 5.573019e-05 27.035
6.6544 5.570624e-05 27.035
6.6552 5.568236e-05 27.036
6.6561 5.565852e-05 27.036
6.6569 5.563478e-05 27.037
6.6570 5.563112e-05 27.037
6.6578 5.558335e-05 27.038
6.6586 5.553567e-05 27.039
6.6594 5.548810e-05 27.040
6.6603 5.544072e-05 27.040
6.6611 5.539391e-05 27.041
6.6619 5.534978e-05 27.042
6.6627 5.531847e-05 27.043
6.6635 5.534077e-05 27.042
6.6643 5.555818e-05 27.038
6.6652 5.638642e-05 27.022
6.6660 5.885141e-05 26.976
6.6668 6.503242e-05 26.867
6.6676 7.827541e-05 26.666
6.6684 1.024811e-04 26.373
6.6692 1.398743e-04 26.036
6.6701 1.878756e-04 25.715
6.6709 2.275975e-04 25.507
6.6710 2.533013e-04 25.391
6.6718 2.770664e-04 25.294
6.6726 2.833934e-04 25.269
6.6734 2.605971e-04 25.360
6.6743 2.169257e-04 25.559
6.6751 1.666073e-04 25.846
6.6759 1.226202e-04 26.179
6.6767 9.204744e-05 26.490
6.6775 7.594178e-05 26.699
6.6783 7.190267e-05 26.758
6.6792 7.647267e-05 26.691
6.6800 8.599050e-05 26.564
6.6808 9.647043e-05 26.439
6.6816 1.038675e-04 26.359
6.6824 1.051997e-04 26.345
6.6832 9.979988e-05 26.402
6.6841 8.953050e-05 26.520
6.6849 8.005422e-05 26.642
6.6850 7.347881e-05 26.735
6.6858 6.608921e-05 26.850
6.6866 5.929064e-05 26.968
6.6874 5.536110e-05 27.042
6.6883 5.348443e-05 27.079
6.6891 5.278814e-05 27.094
6.6899 5.265598e-05 27.096
6.6907 5.275148e-05 27.094
6.6915 5.292562e-05 27.091
6.6923 5.312362e-05 27.087
6.6932 5.332835e-05 27.083
6.6940 5.353525e-05 27.078
6.6948 5.374336e-05 27.074
6.6956 5.395241e-05 27.070
6.6964 5.416243e-05 27.066
6.6972 5.437339e-05 27.062
6.6981 5.458529e-05 27.057
6.6989 5.479816e-05 27.053
6.6990 5.483118e-05 27.052
6.6998 5.491214e-05 27.051
6.7006 5.499323e-05 27.049
6.7015 5.507444e-05 27.048
6.7023 5.515581e-05 27.046
6.7031 5.523729e-05 27.044
6.7039 5.531892e-05 27.043
6.7047 5.540069e-05 27.041
6.7055 5.548261e-05 27.040
6.7064 5.556463e-05 27.038
6.7072 5.564683e-05 27.036
6.7080 5.572915e-05 27.035
6.7088 5.581161e-05 27.033
6.7096 5.589421e-05 27.032
6.7104 5.597695e-05 27.030
6.7113 5.605986e-05 27.028
6.7121 5.614287e-05 27.027
6.7129 5.622600e-05 27.025
6.7130 5.623684e-05 27.025
6.7270 5.620716e-05 27.026
6.7410 5.604535e-05 27.029
6.7550 5.615601e-05 27.027
6.7690 5.607016e-05 27.028
6.7830 5.593621e-05 27.031
6.7970 5.620968e-05 27.025
6.8110 5.613334e-05 27.027
6.8250 5.595790e-05 27.030
6.8390 5.653288e-05 27.019
6.8530 5.639612e-05 27.022
6.8538 5.641225e-05 27.022
6.8547 5.642843e-05 27.021
6.8555 5.644471e-05 27.021
6.8564 5.646104e-05 27.021
6.8572 5.647745e-05 27.020
6.8581 5.649395e-05 27.020
6.8589 5.651050e-05 27.020
6.8597 5.652709e-05 27.019
6.8606 5.654378e-05 27.019
6.8614 5.656053e-05 27.019
6.8623 5.657735e-05 27.018
6.8631 5.659425e-05 27.018
6.8640 5.661122e-05 27.018
6.8648 5.662825e-05 27.017
6.8656 5.664536e-05 27.017
6.8665 5.666254e-05 27.017
6.8670 5.667289e-05 27.017
6.8678 5.669292e-05 27.016
6.8687 5.671305e-05 27.016
6.8695 5.673323e-05 27.015
6.8704 5.675349e-05 27.015
6.8712 5.677376e-05 27.015
6.8721 5.679414e-05 27.014
6.8729 5.681452e-05 27.014
6.8737 5.683498e-05 27.013
6.8746 5.685554e-05 27.013
6.8754 5.687614e-05 27.013
6.8763 5.689680e-05 27.012
6.8771 5.691753e-05 27.012
6.8780 5.693831e-05 27.011
6.8788 5.695914e-05 27.011
6.8796 5.698005e-05 27.011
6.8805 5.700100e-05 27.010
6.8810 5.701366e-05 27.010
6.8818 5.701131e-05 27.010
6.8827 5.700896e-05 27.010
6.8835 5.700658e-05 27.010
6.8844 5.700427e-05 27.010
6.8852 5.700194e-05 27.010
6.8861 5.699968e-05 27.010
6.8869 5.699753e-05 27.010
6.8877 5.699579e-05 27.010
6.8886 5.699513e-05 27.010
6.8894 5.699666e-05 27.010
6.8903 5.700225e-05 27.010
6.8911 5.701376e-05 27.010
6.8920 5.703179e-05 27.010
6.8928 5.705421e-05 27.009
6.8936 5.707546e-05 27.009
6.8945 5.708768e-05 27.009
6.8950 5.708998e-05 27.009
6.8958 5.706520e-05 27.009
6.8967 5.702861e-05 27.010
6.8975 5.698657e-05 27.011
6.8984 5.694593e-05 27.011
6.8992 5.691094e-05 27.012
6.9001 5.688254e-05 27.013
6.9009 5.685941e-05 27.013
6.9017 5.683956e-05 27.013
6.9026 5.682147e-05 27.014
6.9034 5.680411e-05 27.014
6.9043 5.678703e-05 27.014
6.9051 5.677010e-05 27.015
6.9060 5.675324e-05 27.015
6.9068 5.673639e-05 27.015
6.9076 5.671960e-05 27.016
6.9085 5.670283e-05 27.016
6.9090 5.669277e-05 27.016
6.9098 5.671172e-05 27.016
6.9107 5.673072e-05 27.015
6.9115 5.674978e-05 27.015
6.9124 5.676889e-05 27.015
6.9132 5.678805e-05 27.014
6.9141 5.680725e-05 27.014
6.9149 5.682653e-05 27.014
